phrase_id,sent_id,sent,ground,three-scale,five-scale,vector,three-scale,five-scale
189514,10573,"Well , it 's not as pathetic as The Animal .",0.41667,neutral,neutral,,,
150762,7971,"Well , it does go on forever .",0.27778,negative,negative,,,
70744,3066,"Well , it probably wo n't have you swinging from the trees hooting it 's praises , but it 's definitely worth taking a look .",0.625,neutral,positive,,,
227009,7248,"Well , they 're ` they ' .",0.5,neutral,neutral,,,
227010,5372,"Well , this movie proves you wrong on both counts .",0.34722,neutral,negative,,,
150764,8654,"Well before it 's over , Beijing Bicycle begins spinning its wheels .",0.5,neutral,neutral,,,
47574,1910,Well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin .,0.88889,positive,positive,,,
189516,9814,"Well made but uninvolving , Bloodwork is n't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery .",0.38889,neutral,negative,,,
47578,2037,"Well-acted , well-directed and , for all its moodiness , not too pretentious .",0.80556,positive,positive,,,
70750,2321,Well-done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grieving process .,0.76389,positive,positive,,,
150767,8311,"Well-intentioned though it may be , its soap-opera morality tales have the antiseptic , preprogrammed feel of an after-school special .",0.36111,neutral,negative,,,
227012,11850,Well-made but mush-hearted .,0.63889,neutral,positive,,,
227015,11765,Well-meaning but inert .,0.48611,neutral,neutral,,,
189519,10459,"Well-meaning to a fault , Antwone Fisher manages the dubious feat of turning one man 's triumph of will into everyman 's romance comedy .",0.48611,neutral,neutral,,,
227019,11758,Well-meant but unoriginal .,0.26389,negative,negative,,,
150772,7458,"Well-nigh unendurable ... though the picture strains to become cinematic poetry , it remains depressingly prosaic and dull .",0.19444,negative,very negative,,,
150775,8603,Well-shot but badly written tale set in a future ravaged by dragons .,0.36111,neutral,negative,,,
27180,484,"Well-written , nicely acted and beautifully shot and scored , the film works on several levels , openly questioning social mores while ensnaring the audience with its emotional pull .",0.81944,positive,positive,,,
189525,10635,"Welles groupie\/scholar Peter Bogdanovich took a long time to do it , but he 's finally provided his own broadside at publishing giant William Randolph Hearst .",0.61111,neutral,positive,,,
110994,6054,"Wendigo wants to be a monster movie for the art-house crowd , but it falls into the trap of pretention almost every time .",0.19444,negative,very negative,,,
150782,7254,"Were Dylan Thomas alive to witness first-time director Ethan Hawke 's strained Chelsea Walls , he might have been tempted to change his landmark poem to , ` Do Not Go Gentle Into That Good Theatre . '",0.30556,negative,negative,,,
110998,5089,"Were it not for a sentimental resolution that explains way more about Cal than does the movie or the character any good , Freundlich 's World Traveler might have been one of the more daring and surprising American movies of the year .",0.56944,neutral,neutral,,,
150786,6985,"Wes Craven 's presence is felt ; not the Craven of ' A Nightmare on Elm Street ' or ` The Hills Have Eyes , ' but the sad schlock merchant of ` Deadly Friend . '",0.27778,negative,negative,,,
27183,867,Westfeldt and Juergensen exude a chemistry and comfort level that 's both saucy and endearing .,0.72222,positive,positive,,,
227025,8342,"Wewannour money back , actually .",0.33333,neutral,negative,,,
150795,7474,"Whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting .",0.18056,negative,very negative,,,
150797,9052,"What 's at stake in this film is nothing more than an obsolete , if irritating , notion of class .",0.19444,negative,very negative,,,
227026,7151,What 's hard to understand is why anybody picked it up .,0.13889,negative,very negative,,,
227027,4390,What 's infuriating about Full Frontal is that it 's too close to real life to make sense .,0.25,negative,negative,,,
227029,4391,What 's invigorating about it is that it does n't give a damn .,0.66667,positive,positive,,,
227030,3499,What 's left is a rich stew of longing .,0.52778,neutral,neutral,,,
227031,9907,What 's missing in Murder by Numbers is any real psychological grounding for the teens ' deviant behaviour .,0.16667,negative,very negative,,,
150800,7060,What 's missing is what we call the ` wow ' factor .,0.33333,neutral,negative,,,
111013,5465,"What 's most memorable about Circuit is that it 's shot on digital video , whose tiny camera enables Shafer to navigate spaces both large ... and small ... with considerable aplomb .",0.68056,positive,positive,,,
189543,10561,"What 's most offensive is n't the waste of a good cast , but the film 's denial of sincere grief and mourning in favor of bogus spiritualism .",0.055556,negative,very negative,,,
70789,3159,"What 's most refreshing about Real Women Have Curves is its unforced comedy-drama and its relaxed , natural-seeming actors .",0.79167,positive,positive,,,
19414,309,What 's most striking about this largely celebratory film ... is the sense of isolation that permeates these bastions of individuality in an Ikea world .,0.73611,positive,positive,,,
150802,6809,What 's needed so badly but what is virtually absent here is either a saving dark humor or the feel of poetic tragedy .,0.29167,negative,negative,,,
227032,7547,What 's next : `` My Mother the Car ? '',0.47222,neutral,neutral,,,
189544,8531,What 's next ?,0.65278,neutral,positive,,,
189544,10289,What 's next ?,0.65278,neutral,positive,,,
189544,11594,What 's next ?,0.65278,neutral,positive,,,
47580,1844,"What 's not to like about a movie with a ` children 's ' song that includes the line ` My stepdad 's not mean , he 's just adjusting ' ?",0.72222,positive,positive,,,
47582,1684,What 's really so appealing about the characters is their resemblance to everyday children .,0.70833,positive,positive,,,
47583,2045,"What 's so fun about this silly , outrageous , ingenious thriller is the director 's talent .",0.83333,positive,positive,,,
111015,5131,What 's so striking about Jolie 's performance is that she never lets her character become a caricature -- not even with that radioactive hair .,0.73611,positive,positive,,,
27187,1135,"What 's surprising about Full Frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you .",0.65278,neutral,positive,,,
111016,6584,"What 's surprising about this traditional thriller , moderately successful but not completely satisfying , is exactly how genteel and unsurprising the execution turns out to be .",0.68056,positive,positive,,,
70791,3968,What 's surprising is how well it holds up in an era in which computer-generated images are the norm .,0.75,positive,positive,,,
227035,10572,What 's the most positive thing that can be said about the new Rob Schneider vehicle ?,0.48611,neutral,neutral,,,
227036,8033,What 's worse is that Pelosi knows it .,0.34722,neutral,negative,,,
70796,3206,"What Bloody Sunday lacks in clarity , it makes up for with a great , fiery passion .",0.55556,neutral,neutral,,,
47586,2056,"What Eric Schaeffer has accomplished with Never Again may not , strictly speaking , qualify as revolutionary .",0.44444,neutral,neutral,,,
227039,672,"What Full Frontal lacks in thematic coherence it largely makes up for as loosey-goosey , experimental entertainment .",0.66667,positive,positive,,,
70798,3780,"What I saw , I enjoyed .",0.84722,positive,positive,,,
27191,734,What Jackson has accomplished here is amazing on a technical level .,0.69444,positive,positive,,,
227040,5329,"What Jackson has done is proven that no amount of imagination , no creature , no fantasy story and no incredibly outlandish scenery",0.38889,neutral,negative,,,
70799,3240,"What Lee does so marvelously compelling is present Brown as a catalyst for the struggle of black manhood in restrictive and chaotic America ... sketchy but nevertheless gripping portrait of Jim Brown , a celebrated wonder in the spotlight",0.69444,positive,positive,,,
189560,9209,"What Madonna does here ca n't properly be called acting -- more accurately , it 's moving and it 's talking and it 's occasionally gesturing , sometimes all at once .",0.26389,negative,negative,,,
150819,8733,What The Four Feathers lacks is genuine sweep or feeling or even a character worth caring about .,0.41667,neutral,neutral,,,
27193,1455,What Time Is It There ?,0.5,neutral,neutral,,,
189563,10576,What ` Blade Runner ' would 've looked like as a low-budget series on a UHF channel .,0.33333,neutral,negative,,,
70802,3325,"What ` Dumb and Dumber ' would have been without the vulgarity and with an intelligent , life-affirming script .",0.55556,neutral,neutral,,,
227043,670,What `` Empire '' lacks in depth it makes up for with its heart .,0.73611,positive,positive,,,
70805,2580,What a bewilderingly brilliant and entertaining movie this is .,0.83333,positive,positive,,,
227044,4193,"What a concept , what an idea , what a thrill ride .",0.83333,positive,positive,,,
111020,5666,"What a dumb , fun , curiously adolescent movie this is .",0.69444,positive,positive,,,
189565,11327,What a great shame that such a talented director as Chen Kaige has chosen to make his English-language debut with a film so poorly plotted and scripted .,0.16667,negative,very negative,,,
47594,2015,What a great way to spend 4 units of your day .,0.61111,neutral,positive,,,
189567,9963,What a pity ... that the material is so second-rate .,0.25,negative,negative,,,
189569,9834,What a stiflingly unfunny and unoriginal mess this is !,0.055556,negative,very negative,,,
227045,11017,What a vast enterprise has been marshaled in the service of such a minute idea .,0.56944,neutral,neutral,,,
227046,11773,What an embarrassment .,0.055556,negative,very negative,,,
111021,4589,What begins as a conventional thriller evolves into a gorgeously atmospheric meditation on life-changing chance encounters .,0.72222,positive,positive,,,
111022,5292,What begins as a film in the tradition of The Graduate quickly switches into something more recyclable than significant .,0.51389,neutral,neutral,,,
150821,9040,"What begins as a seemingly brainless , bubbly romantic comedy becomes a cliche-drenched melodrama by mid-film and , by film 's end , a feminist action fantasy .",0.51389,neutral,neutral,,,
189572,10914,What begins brightly gets bogged down over 140 minutes .,0.27778,negative,negative,,,
27196,1227,What better message than ` love thyself ' could young women of any size receive ?,0.70833,positive,positive,,,
227048,3874,What bubbles up out of John C. Walsh 's Pipe Dream is the distinct and very welcome sense of watching intelligent people making a movie they might actually want to watch .,0.75,positive,positive,,,
189573,9415,What can one say about a balding 50-year-old actor playing an innocent boy carved from a log ?,0.48611,neutral,neutral,,,
150823,8881,What could and should have been biting and droll is instead a tepid waste of time and talent .,0.22222,negative,negative,,,
27198,889,"What could have become just another cautionary fable is allowed to play out as a clever , charming tale -- as pleasantly in its own way as its self-dramatizing characters .",0.79167,positive,positive,,,
47596,1772,What could have been a daytime soap opera is actually a compelling look at a young woman 's tragic odyssey .,0.75,positive,positive,,,
150825,8906,What could have been a neat little story about believing in yourself is swamped by heavy-handed melodrama .,0.30556,negative,negative,,,
189575,9827,What could have been a pointed little chiller about the frightening seductiveness of new technology loses faith in its own viability and succumbs to joyless special-effects excess .,0.44444,neutral,neutral,,,
189576,10252,What could have been right at home as a nifty plot line in Steven Soderbergh 's Traffic fails to arrive at any satisfying destination .,0.31944,negative,negative,,,
70810,3620,"What could have easily become a cold , calculated exercise in postmodern pastiche winds up a powerful and deeply moving example of melodramatic moviemaking .",0.90278,positive,positive,,,
47598,1621,What distinguishes Time of Favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .,0.72222,positive,positive,,,
70811,3893,What does n't this film have that an impressionable kid could n't stand to hear ?,0.625,neutral,positive,,,
70813,4436,What elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .,0.83333,positive,positive,,,
111024,5548,What emerges is an unsettling picture of childhood innocence combined with indoctrinated prejudice .,0.625,neutral,positive,,,
70815,4339,"What enlivens this film , beyond the astute direction of Cardoso and beautifully detailed performances by all of the actors , is a note of defiance over social dictates .",0.76389,positive,positive,,,
189578,10950,"What ensues are much blood-splattering , mass drug-induced bowel evacuations , and none-too-funny commentary on the cultural distinctions between Americans and Brits .",0.19444,negative,very negative,,,
227050,9645,What goes on for the 110 minutes of `` Panic Room '' is a battle of witlessness between a not-so-bright mother and daughter and an even less capable trio of criminals .,0.31944,negative,negative,,,
227051,8366,What happened with Pluto Nash ?,0.31944,negative,negative,,,
150828,7920,What happens to John Q ?,0.5,neutral,neutral,,,
189581,10653,What happens when something goes bump in the night and nobody cares ?,0.25,negative,negative,,,
150830,7736,"What is 100 % missing here is a script of even the most elemental literacy , an inkling of genuine wit , and anything resembling acting .",0.11111,negative,very negative,,,
150832,8493,"What is captured during the conceptual process does n't add up to a sufficient explanation of what the final dance work , The Selection , became in its final form .",0.48611,neutral,neutral,,,
150834,6751,What is the filmmakers ' point ?,0.5,neutral,neutral,,,
70816,4454,What it lacks in originality it makes up for in effective if cheap moments of fright and dread .,0.52778,neutral,neutral,,,
27200,651,What it lacks in originality it makes up for in intelligence and B-grade stylishness .,0.66667,positive,positive,,,
70818,3060,What it lacks in substance it makes up for in heart .,0.65278,neutral,positive,,,
227053,8469,What kids will discover is a new collectible .,0.65278,neutral,positive,,,
111027,5097,"What lifts the film high above run-of-the-filth gangster flicks is its refusal to recognise any of the signposts , as if discovering a way through to the bitter end without a map .",0.61111,neutral,positive,,,
189590,10141,"What little atmosphere is generated by the shadowy lighting , macabre sets , and endless rain is offset by the sheer ugliness of everything else .",0.15278,negative,very negative,,,
70820,3116,"What makes Barbershop so likable , with all its flaws , is that it has none of the pushiness and decibel volume of most contemporary comedies .",0.77778,positive,positive,,,
227054,4868,What makes Esther Kahn so demanding is that it progresses in such a low-key manner that it risks monotony .,0.31944,negative,negative,,,
70822,3798,"What makes How I Killed My Father compelling , besides its terrific performances , is Fontaine 's willingness to wander into the dark areas of parent-child relationships without flinching .",0.875,positive,positive,,,
111033,4511,"What makes Salton Sea surprisingly engrossing is that Caruso takes an atypically hypnotic approach to a world that 's often handled in fast-edit , hopped-up fashion .",0.86111,positive,positive,,,
70824,3497,What makes it worth watching is Quaid 's performance .,0.72222,positive,positive,,,
70826,3903,"What makes the film special is the refreshingly unhibited enthusiasm that the people , in spite of clearly evident poverty and hardship , bring to their music .",0.75,positive,positive,,,
27202,505,What makes the movie a comedy is the way it avoids the more serious emotions involved .,0.65278,neutral,positive,,,
70828,3669,What makes the movie special is its utter sincerity .,0.79167,positive,positive,,,
227055,2089,What makes the movie work -- to an admittedly limited extent -- is the commitment of two genuinely engaging performers .,0.59722,neutral,neutral,,,
70830,2284,What makes this film special is Serry 's ability to take what is essentially a contained family conflict and put it into a much larger historical context .,0.86111,positive,positive,,,
189592,9936,What might 've been an exhilarating exploration of an odd love triangle becomes a sprawl of uncoordinated vectors .,0.59722,neutral,neutral,,,
27204,511,What might have been a predictably heartwarming tale is suffused with complexity .,0.75,positive,positive,,,
150838,7309,What might have been acceptable on the printed page of Iles ' book does not translate well to the screen .,0.19444,negative,very negative,,,
111035,5647,"What might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising , subtle turn at the midway point .",0.30556,negative,negative,,,
189598,10382,What more can be expected from a college comedy that 's target audience has n't graduated from junior high school ?,0.097222,negative,very negative,,,
111037,4838,"What one is left with , even after the most awful acts are committed , is an overwhelming sadness that feels as if it has made its way into your very bloodstream .",0.70833,positive,positive,,,
227056,8470,What parents will suspect is that they 're watching a 76-minute commercial .,0.29167,negative,negative,,,
189599,9955,What puzzles me is the lack of emphasis on music in Britney Spears ' first movie .,0.40278,neutral,neutral,,,
14613,13,What really surprises about Wisegirls is its low-key quality and genuine tenderness .,0.625,neutral,positive,,,
70832,4233,"What redeems the film is the cast , particularly the Ya-Yas themselves .",0.66667,positive,positive,,,
111044,6677,"What remains is a variant of the nincompoop Benigni persona , here a more annoying , though less angry version of the irresponsible Sandlerian manchild , undercut by the voice of the star of Road Trip .",0.11111,negative,very negative,,,
227057,2346,What results is the best performance from either in years .,0.88889,positive,positive,,,
70835,3894,"What saves it ... and makes it one of the better video-game-based flicks , is that the film acknowledges upfront that the plot makes no sense , such that the lack of linearity is the point of emotional and moral departure for protagonist Alice .",0.69444,positive,positive,,,
47600,1754,What saves this deeply affecting film from being merely a collection of wrenching cases is Corcuera 's attention to detail .,0.69444,positive,positive,,,
227060,4532,What sets Ms. Birot 's film apart from others in the genre is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents .,0.77778,positive,positive,,,
227061,1816,"What sets it apart is the vision that Taymor , the avant garde director of Broadway 's The Lion King and the film Titus , brings .",0.70833,positive,positive,,,
111047,5495,What sets this romantic comedy apart from most Hollywood romantic comedies is its low-key way of tackling what seems like done-to-death material .,0.73611,positive,positive,,,
189601,9852,What should have been a cutting Hollywood satire is instead about as fresh as last week 's issue of Variety .,0.125,negative,very negative,,,
189602,11073,What should have been a painless time-killer becomes instead a grating endurance test .,0.33333,neutral,negative,,,
111049,5899,"What soured me on The Santa Clause 2 was that Santa bumps up against 21st century reality so hard , it 's icky .",0.11111,negative,very negative,,,
111050,6305,"What started out as a taut contest of wills between Bacon and Theron , deteriorates into a protracted and borderline silly chase sequence .",0.45833,neutral,neutral,,,
189603,10037,What starts off as a possible Argentine American Beauty reeks like a room stacked with pungent flowers .,0.097222,negative,very negative,,,
111052,6035,What starts off as a potentially incredibly twisting mystery becomes simply a monster chase film .,0.22222,negative,negative,,,
189604,10181,What starts off as a satisfying kids flck becomes increasingly implausible as it races through contrived plot points .,0.26389,negative,negative,,,
227064,7536,What the director ca n't do is make either of Val Kilmer 's two personas interesting or worth caring about .,0.30556,negative,negative,,,
47603,1600,"What the film lacks in general focus it makes up for in compassion , as Corcuera manages to find the seeds of hope in the form of collective action .",0.72222,positive,positive,,,
70837,4433,"What the movie lacks in action it more than makes up for in drama , suspense , revenge , and romance .",0.72222,positive,positive,,,
189607,10165,"What they 're doing is a matter of plumbing arrangements and mind games , of no erotic or sensuous charge .",0.33333,neutral,negative,,,
227067,11427,What they see in each other also is difficult to fathom .,0.23611,negative,negative,,,
111054,6322,What ultimately makes Windtalkers a disappointment is the superficial way it deals with its story .,0.16667,negative,very negative,,,
150844,7551,What was once original has been co-opted so frequently that it now seems pedestrian .,0.33333,neutral,negative,,,
150846,8779,What was subtle and mystifying in the novella is now broad and farcical .,0.20833,negative,negative,,,
111058,6210,What we get ... is Caddyshack crossed with the Loyal Order of Raccoons .,0.44444,neutral,neutral,,,
227071,11244,What we get in FearDotCom is more like something from a bad Clive Barker movie .,0.16667,negative,very negative,,,
189613,10822,"What we have here is n't a disaster , exactly , but a very handsomely produced let-down .",0.34722,neutral,negative,,,
189615,11608,"What we have is a character faced with the possibility that her life is meaningless , vapid and devoid of substance , in a movie that is definitely meaningless , vapid and devoid of substance .",0.055556,negative,very negative,,,
150851,8882,"What will , most likely , turn out to be the most repellent movie of 2002 .",0.13889,negative,very negative,,,
111060,5840,"What with all the blanket statements and dime-store ruminations on vanity , the worries of the rich and sudden wisdom , the film becomes a sermon for most of its running time .",0.33333,neutral,negative,,,
189617,9872,"What with the incessant lounge music playing in the film 's background , you may mistake Love Liza for an Adam Sandler Chanukah song .",0.48611,neutral,neutral,,,
150852,8312,What would Jesus do if He was a film director ?,0.58333,neutral,neutral,,,
111062,5892,What you end up getting is the Vertical Limit of surfing movies - memorable stunts with lots of downtime in between .,0.41667,neutral,neutral,,,
111067,5757,What you expect is just what you get ... assuming the bar of expectations has n't been raised above sixth-grade height .,0.19444,negative,very negative,,,
150855,8588,"What you get with Empire is a movie you 've seen many times before , repackaged as new material because there is a Latino in the lead .",0.19444,negative,very negative,,,
227073,8263,"What you would end up with if you took Orwell , Bradbury , Kafka , George Lucas and the Wachowski Brothers and threw them into a blender .",0.65278,neutral,positive,,,
150859,8256,"Whatever Eyre 's failings as a dramatist , he deserves credit for bringing audiences into this hard and bitter place .",0.63889,neutral,positive,,,
189620,10602,"Whatever about warning kids about the dangers of ouija boards , someone should dispense the same advice to film directors .",0.40278,neutral,neutral,,,
70841,3422,"Whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini DV , they show a remarkable ability to document both sides of this emotional car-wreck .",0.88889,positive,positive,,,
70843,3252,"Whatever one makes of its political edge , this is beautiful filmmaking from one of French cinema 's master craftsmen .",0.93056,positive,positive,,,
227075,6443,"Whatever satire Lucky Break was aiming for , it certainly got lost in the `` soon-to-be-forgettable '' section of the quirky rip-off prison romp pile .",0.20833,negative,negative,,,
189622,9959,"Whatever the movie 's sentimental , hypocritical lessons about sexism , its true colors come out in various wet T-shirt and shower scenes .",0.20833,negative,negative,,,
227079,6526,"When Mr. Hundert tells us in his narration that ` this is a story without surprises , ' we nod in agreement .",0.40278,neutral,neutral,,,
150863,8275,"When Perry fists a bull at the Moore Farm , it 's only a matter of time before he gets the upper hand in matters of the heart .",0.55556,neutral,neutral,,,
111072,5734,"When Seagal appeared in an orange prison jumpsuit , I wanted to stand up in the theater and shout , ` Hey , Kool-Aid ! '",0.48611,neutral,neutral,,,
189626,10736,"When ` science fiction ' takes advantage of the fact that its intended audience has n't yet had much science , it does a disservice to the audience and to the genre .",0.25,negative,negative,,,
227080,8481,"When a film is created SOLELY because it 's a marketable product , soulless and ugly movies like this are the result .",0.041667,negative,very negative,,,
111074,6212,"When a movie asks you to feel sorry for Mick Jagger 's sex life , it already has one strike against it .",0.25,negative,negative,,,
227081,4289,"When a movie has stuck around for this long , you know there 's something there .",0.83333,positive,positive,,,
227083,8314,"When a set of pre-shooting guidelines a director came up with for his actors turns out to be cleverer , better written and of considerable more interest than the finished film , that 's a bad sign .",0.18056,negative,very negative,,,
227084,4494,"When all is said and done , she loves them to pieces -- and so , I trust , will you .",0.77778,positive,positive,,,
111081,5092,"When compared to the usual , more somber festival entries , Davis ' highly personal brand of romantic comedy is a tart , smart breath of fresh air that stands out from the pack even if the picture itself is somewhat problematic .",0.84722,positive,positive,,,
111083,6501,"When cowering and begging at the feet a scruffy Giannini , Madonna gives her best performance since Abel Ferrara had her beaten to a pulp in his Dangerous Game .",0.875,positive,positive,,,
227085,10149,"When in doubt , the film ratchets up the stirring soundtrack , throws in a fish-out-of-water gag and lets the cliched dialogue rip .",0.41667,neutral,neutral,,,
227086,8013,"When it 's all wet , Blue Crush is highly enjoyable .",0.86111,positive,positive,,,
227088,2995,"When it 's not wallowing in hormonal melodrama , `` Real Women Have Curves '' is a sweet , honest , and enjoyable comedy-drama about a young woman who wants many things in life , but fears she 'll become her mother before she gets to fulfill her dreams .",0.75,positive,positive,,,
150873,8014,"When it 's on dry land , though , this surfer-girl melodrama starts gasping like a beached grouper .",0.38889,neutral,negative,,,
227089,5241,"When it 's this rich and luscious , who cares ?",0.75,positive,positive,,,
227090,9278,"When it comes out on video , then it 's the perfect cure for insomnia .",0.15278,negative,very negative,,,
150875,8732,"When it comes to entertainment , children deserve better than Pokemon 4Ever .",0.25,negative,negative,,,
227092,9924,"When it comes to the battle of Hollywood vs. Woo , it looks like Woo 's a P.O.W.",0.38889,neutral,negative,,,
27207,471,When it really counts ... Bloody Sunday connects on a visceral level that transcends language .,0.68056,positive,positive,,,
150878,9036,"When not obscured by the booming bass-heavy soundtrack , the conversation presents the kind of linguistic fumbling not heard since Macy Gray 's game of Chinese whispers with Mr Bean .",0.43056,neutral,neutral,,,
150880,7186,"When not wallowing in its characters ' frustrations , the movie is busy contriving false , sitcom-worthy solutions to their problems .",0.26389,negative,negative,,,
189633,10752,"When one hears Harry Shearer is going to make his debut as a film director , one would hope for the best",0.61111,neutral,positive,,,
227093,8650,"When she speaks , her creepy Egyptian demigod voice is as computer processed and overproduced as it was in her music .",0.13889,negative,very negative,,,
189635,10101,"When the casting call for this movie went out , it must have read ` seeking anyone with acting ambition but no sense of pride or shame . '",0.26389,negative,negative,,,
150883,7379,"When the film ended , I felt tired and drained and wanted to lie on my own deathbed for a while .",0.15278,negative,very negative,,,
150888,6789,"When the fire burns out , we 've only come face-to-face with a couple dragons and that 's where the film ultimately fails .",0.26389,negative,negative,,,
227095,8133,"When the first few villians are introduced as `` Spider '' and `` Snake '' you know you 're in for a real winner , creativity at its peak .",0.26389,negative,negative,,,
227096,11240,When the heroes were actually under 40 ?,0.48611,neutral,neutral,,,
70847,3331,"When the movie mixes the cornpone and the Cosa Nostra , it finds a nice rhythm .",0.68056,positive,positive,,,
150892,8771,"When the painted backdrops in a movie are more alive than its characters , you know you 're in trouble .",0.31944,negative,negative,,,
150894,8296,"When the plot kicks in , the film loses credibility .",0.27778,negative,negative,,,
189638,10919,"When the precise nature of Matthew 's predicament finally comes into sharp focus , the revelation fails to justify the build-up .",0.43056,neutral,neutral,,,
189640,9190,"When the screenwriter responsible for one of the worst movies of one year directs an equally miserable film the following year , you 'd have a hard time believing it was just coincidence .",0.36111,neutral,negative,,,
227097,11238,When the twist endings were actually surprising ?,0.41667,neutral,neutral,,,
189643,11239,When the violence actually shocked ?,0.5,neutral,neutral,,,
70853,4189,"When twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we 'd live in if Argento 's Hollywood counterparts ... had this much imagination and nerve .",0.77778,positive,positive,,,
227098,2508,"When you 've got the wildly popular Vin Diesel in the equation , it adds up to big box office bucks all but guaranteed .",0.75,positive,positive,,,
189646,11220,"When you find yourself rooting for the monsters in a horror movie , you know the picture is in trouble .",0.097222,negative,very negative,,,
111089,6556,"When you resurrect a dead man , Hard Copy should come a-knocking , no ?",0.44444,neutral,neutral,,,
70856,3887,"When you think you 've figured out Bielinsky 's great game , that 's when you 're in the most trouble : He 's the con , and you 're just the mark .",0.56944,neutral,neutral,,,
27209,713,"When your leading ladies are a couple of screen-eating dominatrixes like Goldie Hawn and Susan Sarandon at their raunchy best , even hokum goes down easily .",0.77778,positive,positive,,,
189648,10090,"When your subject is illusion versus reality , should n't the reality seem at least passably real ?",0.27778,negative,negative,,,
227099,4088,"Whenever it threatens to get bogged down in earnest dramaturgy , a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us .",0.69444,positive,positive,,,
227101,7859,"Whenever its story is n't bogged down by idiocy involving the CIA and a lost U.S. satellite , Hunter -- starring Irwin and his American wife\/colleague , Terri -- is a movie children should enjoy .",0.55556,neutral,neutral,,,
47606,1935,"Whenever you think you 've figured out Late Marriage , it throws you for a loop .",0.63889,neutral,positive,,,
227103,10491,"Whenever you think you 've seen the end of the movie , we cut to a new scene , which also appears to be the end .",0.34722,neutral,negative,,,
227104,7325,Where 's the movie here ?,0.055556,negative,very negative,,,
70861,4148,Where Bowling for Columbine is at its most valuable is in its examination of America 's culture of fear as a root cause of gun violence .,0.51389,neutral,neutral,,,
111091,4571,"Where Janice Beard falters in its recycled aspects , implausibility , and sags in pace , it rises in its courageousness , and comedic employment .",0.68056,positive,positive,,,
111093,5490,"Where This was lazy but enjoyable , a formula comedy redeemed by its stars , That is even lazier and far less enjoyable .",0.38889,neutral,negative,,,
189651,9667,"Where Tom Green stages his gags as assaults on America 's knee-jerk moral sanctimony , Jackass lacks aspirations of social upheaval .",0.22222,negative,negative,,,
150900,8183,"Where last time jokes flowed out of Cho 's life story , which provided an engrossing dramatic through line , here the comedian hides behind obviously constructed routines .",0.33333,neutral,negative,,,
189654,11249,Where the film falters is in its tone .,0.27778,negative,negative,,,
227106,9102,Where their heads were is anyone 's guess .,0.22222,negative,negative,,,
70864,2505,"Whereas Oliver Stone 's conspiracy thriller JFK was long , intricate , star-studded and visually flashy , Interview with the Assassin draws its considerable power from simplicity .",0.76389,positive,positive,,,
150902,7762,"Whereas last year 's exemplary Sexy Beast seemed to revitalize the British gangster movie , this equally brutal outing merely sustains it .",0.43056,neutral,neutral,,,
189657,10186,"Whereas the extremely competent hitman films such as Pulp Fiction and Get Shorty resonate a sardonic verve to their caustic purpose for existing , Who Is Cletis Tout ?",0.44444,neutral,neutral,,,
227108,9144,Whether Jason X is this bad on purpose is never clear .,0.16667,negative,very negative,,,
27214,461,"Whether Kiss is a future cult classic or destined to be completely forgotten is open to question , but the risk-takers in the crowd should check it out and form their own opinion .",0.55556,neutral,neutral,,,
189662,10704,Whether Quitting will prove absorbing to American audiences is debatable .,0.55556,neutral,neutral,,,
227110,11223,"Whether it 's the worst movie of 2002 , I ca n't say for sure : Memories of Rollerball have faded , and I skipped Country Bears .",0.31944,negative,negative,,,
111095,5282,"Whether or not Ram Dass proves as clear and reliable an authority on that as he was about inner consciousness , Fierce Grace reassures us that he will once again be an honest and loving one .",0.69444,positive,positive,,,
227114,64,"Whether or not you 're enlightened by any of Derrida 's lectures on `` the other '' and `` the self , '' Derrida is an undeniably fascinating and playful fellow .",0.83333,positive,positive,,,
227116,2353,"Whether or not you buy Mr. Broomfield 's findings , the film acquires an undeniable entertainment value as the slight , pale Mr. Broomfield continues to force himself on people and into situations that would make lesser men run for cover .",0.72222,positive,positive,,,
111097,5281,"Whether our action-and-popcorn obsessed culture will embrace this engaging and literate psychodrama is n't much of a mystery , unfortunately .",0.5,neutral,neutral,,,
27216,759,"Whether seen on a 10-inch television screen or at your local multiplex , the edge-of-your-seat , educational antics of Steve Irwin are priceless entertainment .",0.875,positive,positive,,,
189669,11308,"Whether this is art imitating life or life imitating art , it 's an unhappy situation all around .",0.20833,negative,negative,,,
47608,1599,"Whether writer-director Anne Fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting .",0.79167,positive,positive,,,
